ASV	Taxon	Confidence
0f3891f0e345d4392d8de12a85545b49	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Tannerella	0.969938702
a27059b14f6c3ce2ee0f6b638b1c34af	Bacteria;Bacteroidota;Bacteroidia	0.712286657
65d28d8de308d034b6cc5dec4573a6fa	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;Prevotella-sp.	0.985160267
427ff1ff8fa7c0cef746d6423591bd60	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Erythrobacter-sp.-REDSEA-S40_B1	0.801441515
b19184fb2ee4ce91134f30f5710a0195	Bacteria	0.999967221
53e0ecaf1158f6620a0ce157716d235a	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces-sp.-DSX3	0.839957505
83a2fbd3ded449d5ebfeef14020f1ff6	Bacteria	0.999989687
c7efa16fc82c92f110c8362012b6330d	Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae	0.993997805
fc0f75c3aa18489457a028109c1385c7	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;Prevotella-sp.	0.983666086
91cca6f28a5d190bca7cac064fb576d3	Bacteria;Firmicutes;Bacilli	0.712322549
c15e7f83fa2016375d9e57658168a16d	Bacteria	0.999847737
186eb41a3e75b31e1e79c682e01ab604	Bacteria;Patescibacteria;Gracilibacteria;JGI-0000069-P22	0.999302858
da398a98e9c9fb9981464357e90d3276	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella	0.999647066
78b85ec8a05061fbcb6c6d31ceda35c5	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Burkholderia-ubonensis	0.896314958
117cf9bddeb82d1c5a84fea80bbd659c	Bacteria;Actinobacteriota;Actinobacteria	0.999767792
0cf9912341c8bd1e63ebe6aeaf17178d	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Lactobacillus-buchneri	0.999838816
2d83244f6b4b927251a956f303ad4aaa	Bacteria	0.999999335
0a8a637b660413e81b300bffcfec1d31	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella	0.999623639
db1818f1152a788da7d380ed58388d69	Bacteria	0.998557482
c61ace7dd40361f3845f163e0b7fcfd2	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella-nigrescens-ATCC-33563	0.956084191
915427192b52c4d54648f72ba22bc8e5	Bacteria;Firmicutes	0.718910516
73176d81b293c6075ae72d1a67b79e8a	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces-sp.-DSX3	0.712174606
0dd9e7342aaf55661497aaccd444c5e5	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.962105818
dd23fed5aafad257d1e1b996c51bb2e7	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Burkholderia-ubonensis	0.995289931
7a657678b3f4847a69e3ea31d6029c86	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Staphylococcus-lentus	0.756208438
dace6661ef804d8d3e58a4cc1bb34615	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga	0.99384281
0e52a74e3b808543d313b94115806e5f	Bacteria	0.999112472
7dc885a1398d28bd38e0e5da5cb1cc2b	Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium;Ruminococcus-sp.-N15.MGS-57	0.947391955
3847516c15ba48fa6b1e901eca3019e8	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella-shahii	0.863862289
cafb928f73f85bf77fd04f7fd0dcd60a	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Selenomonas	0.746438236
a86852231d13390f39458113b7dcb180	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga	0.999120435
aae1b0329db7f1a78e3b8cb06ec6b4ff	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema	0.860628241
afa53b476a002bca0fb48c1923678663	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga	0.993467183
a37f3a75f55b0e570b0fadeec83ab7c9	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella	0.999299412
e722f4b5dae5d40970f5cc62e6eebe0f	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Corynebacterium-kutscheri	0.978547212
c82e08a6bef518cd8410e432be9f9c9e	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Sinomonas;uncultured-Arthrobacter-sp.	0.916577419
72b8c2bbeb3152f74111def6afcd9508	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Johnsonella;Eubacterium-sp.-oral-clone-EI074	0.995493917
1a85303df27ecb9ce7dfb085ffd779e2	Bacteria	0.992665921
9482070b104be10f380a723247052d5f	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;Butyricimonas	0.982442828
3e733fbcc2bbc9ddc6d740acdd425a9b	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Lactobacillus-buchneri	0.999667678
3a76e96421c9cf215c6ab3bc63d43edd	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia;uncultured-Akkermansia-sp.	0.963633825
e5bf9d4330655d32480f3a7945e63543	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella	0.999607805
cc5c41eb9f42981996c23498b6349c75	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Burkholderia-ubonensis	0.930731844
ffb4b8ba7cd938dab4ee7aab294220de	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella	0.970366251
b47554c95dd693463787ae2820f8c24b	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides-sp.-W20	0.919014643
8aeac18f8aa167e2ba866395b8fe7d19	Bacteria;Proteobacteria;Gammaproteobacteria	0.985377976
26e65b94564992a7d797ccab7866c615	Bacteria;Firmicutes;Bacilli	0.760998651
838d17486ac3c05f750e327305998d29	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema	0.991683348
4060fc97a029601ada963c78867562d7	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides	0.989659949
f8bc823d35dd5aa55cfefff99a849d2e	Bacteria;Firmicutes;Bacilli	0.749780073
0b372891543a5cb293ec0fc1333d9e27	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Finegoldia	0.999744511
f0d13a4f1da83ca25616cda0b8269623	Bacteria;Verrucomicrobiota;Lentisphaeria;Victivallales;Victivallaceae;Victivallis;unidentified	0.798491683
807b47c1ba9b3cc816b82af2dcd7fb27	Bacteria;Firmicutes;Clostridia;Clostridia-UCG-014	0.942766358
d943f55c921148eef189321070626bb0	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae	0.949404034
87466500db088a7baf786b7126bba8ae	Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Eggerthia;Eggerthia-catenaformis	0.835717954
0862e15772403a55378fcbbe986f8f73	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Kosakonia-sp.-25RA1	0.85547012
ad8a40e159179252a797c6300ecfa8ce	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Staphylococcus-lentus	0.999793609
0dacf5651737340e3b020f75c59ab4c3	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;uncultured;uncultured-bacterium-adhufec236	0.802394088
c845a12d58b8872287539c6a0c099e9c	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoanaerobaculum;Lachnospiraceae-bacterium-oral-taxon-107	0.969876349
7f77bf3d214c66a45f001ef9bd2026c5	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Subdoligranulum;metagenome	0.896727493
6fe424c5d6e92a85930d7d21515e83d4	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Corynebacterium-kutscheri	0.999958569
a08dcf6517f8ad43073a9079fffd96e7	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella	0.988774925
cfe2bbececa387bb9b0d8eb20665674a	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Staphylococcus-lentus	0.999669229
26e104b2451568b78234468ba6862751	Bacteria;Proteobacteria;Gammaproteobacteria	0.983860661
af567dbc24844153df845bff11d0f7a5	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Burkholderia-ubonensis	0.962184913
47aec847fcc307b6ff101443b5517dc2	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;Leptotrichia-sp.-oral-taxon-215-str.-W9775	0.998871366
bf12ad49aba609f84f6486cea4e6c740	Bacteria;Actinobacteriota	0.999757094
0f129766b5daebc891e55def80d99f34	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Finegoldia	0.99928251
b8e4c618efb325affa1dee73d0815941	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoanaerobaculum;Lachnospiraceae-bacterium-oral-taxon-107	0.977921861
fac2445c737a79ea60e966dcf48e64c4	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;Prevotella-sp.	0.977036081
6250ddc279c8246398a08cd34b90844c	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella-shahii	0.73500841
2b28b92eaffdd76e57f297411ffa9a23	Bacteria	0.998409824
4cfae90dfedc497116f4c1f61e62bfbe	Bacteria	0.999271961
7b5842a7c1a4a7f201bf996f234498b8	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Lactobacillus-buchneri	0.999947274
3db75ac99ee86387b2bf06e967105a05	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerococcus;Anaerococcus-octavius	0.927750072
21f93e5f1471721344a8adaefbd50b12	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;[Eubacterium]-nodatum-group;[Eubacterium]-sulci	0.820184613
a4c9cf28da0103307e605efa5e96b166	Bacteria	0.999993091
0f981b81ea3ed568ab8013ea2d13ca3e	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;bacterium-NLAE-zl-H46	0.912260442
7189cf9db0d088e248616af0b3f58851	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.999866354
dadf927be5ba1f5bc0f37417f692930f	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;bacterium-NLAE-zl-H46	0.912287655
b60df273b4358f9c028bac3880cf339f	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium	0.999600986
52a61417a8f798c9c143e0a00b96c501	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Burkholderia-ubonensis	0.977952978
310d9ece3de9a52f114e2f622927cce8	Bacteria	0.999988622
06bfe47c1b26f461c27143f93b6215b1	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Burkholderia-ubonensis	0.99503283
f769a309922a710bf0b4d2b086e3a406	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella-buccae-ATCC-33574	0.738420665
4ce14079b0c08051067965fcc482fe80	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia	0.957526699
da4c3e86200c17ba410d68890d2565eb	Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales;Clostridium-sp.-CAG:306	0.999330342
dda6bb5a73af7b3f4628d271e9dd2026	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium]-hallii-group	0.960999709
c9482ac1398f068f20af7394c56565fe	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	0.910485442
50ac41e2aa246f24f0bb5c9e34aa72f2	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Sinomonas;uncultured-Arthrobacter-sp.	0.998536491
c672c5a85853eab793b63bf3a0921a78	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae	0.929810886
f9a0143ea289f3bf13a27836356e228e	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;Leptotrichia-sp.-oral-taxon-215-str.-W9775	0.965776258
bb1a8043ab0e24c5d41b61b582cc2296	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Bergeyella;Cloacibacterium-sp.-canine-oral-taxon-320	0.806707864
41f060ebc82bebbde694956b3c4b4f22	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella	0.969877847
f4c688ea4797aa1234311ad7c79d37a9	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Finegoldia	0.998424618
6d949de7aa8d06dab6e1f626102c2f35	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium	0.999885435
d32d73e6c834cfb36cf1812f3fca593d	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;uncultured-Firmicutes-bacterium	0.816975574
f93d2891937fd819f48c82b7e5aa32cd	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces-sp.-DSX3	0.946780591
f18893202d099011281c83816496a43a	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales	0.88781074
a00f1cc24e5cc29655e6ece669aa81b2	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;Leptotrichia-sp.-oral-clone-EI022	0.998189114
924d8ce52ff2c21fe606b2fb23ad8306	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema	0.935636957
164acbfc4c78ed228b87b5539ddb70d3	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella	0.756228782
a9da499d34fce5054cb7d011d7b2be60	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae-UCG-004	0.986012866
4fa7b50c956eab829b3dca9fccc8e4e9	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;unidentified-eubacterium-clone-3.3	0.96251847
a36ee7b2c870dce6627adf35b564f9e3	Bacteria;Actinobacteriota	0.905343976
e9eca12ae4734e17cd897794fe95f0f6	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptoniphilus;Peptoniphilus-urinimassiliensis	0.956207777
91bd3757cf31a01d54f383743470345e	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Burkholderia-ubonensis	0.986585352
082db0bde4f71329286205acbc51c0f3	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium	0.845570854
7ec93876082fe163591c964ec20e1ea4	Bacteria;Proteobacteria;Gammaproteobacteria	0.79370851
2e5f6e043d14ca0090bb0f76f3a34ceb	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;Alloprevotella-tannerae-ATCC-51259	0.973765138
184ba29ed79a521b68a9f2de2a230d35	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Corynebacterium-kutscheri	0.999994308
b12102e9f1c59de8a4d78f394eb6df6b	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Burkholderia-ubonensis	0.866836527
ce0ce708186de1c99fe61a9436c1b75e	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Staphylococcus-lentus	0.9998607
1fbd8cdbe8bbd8015c61852092ad93a6	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Peptostreptococcus	0.999145049
a62481688c034da1e8895362ce2b70a8	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter	0.827553124
400a7137a660436efa2415f720ab6fbd	Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Dielma;Clostridium-sp.-MLG480	0.704108214
7d940c450a319966cae3090c0158035d	Bacteria;Desulfobacterota;Desulfuromonadia;Geothermobacteraceae;Geothermobacter	0.969786123
48681b526e7f7ec0eeabbd8902bf6321	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;uncultured;uncultured-Eubacterium-sp.	0.956618406
10df4a6fcdad0b8921fa2eec9d1f0a9a	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;Leptotrichia-sp.-oral-clone-GT018	0.775138247
e8bd467761b49ea7f3f78115a0b106fd	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Dialister;unidentified	0.721506998
e49daaf3fd4f2a1721d6ffb5d4bba327	Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-005;uncultured-bacterium-adhufec108	0.824282183
10d8c860a63a637e591bd39374518f55	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae-NK4A136-group;human-gut-metagenome	0.700431924
41416ac1de2083220daf5666b2989561	Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter-sp.-oral-clone-OH5A	0.873576448
b613fb628abb80efc91e24aa6e818b58	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Selenomonas	0.933996688
f8f5e6e6d0f09769f16b8b7d70f49c96	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema	0.96842287
c444bd3de81fa581e83e0e0ebc9cfecc	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.999938513
334e2871443f90eddc8b99b957ee13f4	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium	0.999725754
55d68444b8abd695e09a60aff2b8c241	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Corynebacterium-kutscheri	0.999978632
475dd3e89479caf5cfe90a1a104a2dda	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides	0.995165714
6dfe1b1a62e6e79567d3bce3525bf2ab	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella	0.999537333
bf1eddbe85217275c68304a325288611	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Erythrobacter-sp.-REDSEA-S40_B1	0.783428617
f223cf4cb1896e98592d30142e6e7d2f	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae	0.959898366
a697946b3151cf86482461fdff9d3d29	Bacteria;Proteobacteria;Gammaproteobacteria	0.970832128
2e3ed46670e0e51d9d8b78935cb4e739	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Sinomonas;uncultured-Arthrobacter-sp.	0.99882836
f2197176d3158a8422ef97ba78ebc460	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus	0.763965893
9f112daf33c8b8b8124818e054e3bd35	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Burkholderia-ubonensis	0.978636568
ff21189c1c6b829282e963d524ec688e	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella-pallens-ATCC-700821	0.946054125
15d8cb2a6fb396b57110b78896c8aac6	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium	0.995838016
fb7bcda478f63bb616c565b18496dcde	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Ruminococcus]-gnavus-group	0.942543331
768f99a95e5f750e686cfc2cd1e7bfdf	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;Prevotella-sp.	0.988920181
40ec024650ab348ab82bcc68c9f3c0ae	Bacteria;Actinobacteriota;Actinobacteria	0.999762234
428705a257ccf7cbdffc4418de19764e	Bacteria;Actinobacteriota;Actinobacteria	0.999559403
3e461f836bef474990df05fb6450b32f	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Burkholderia-ubonensis	0.974336618
279020e24850b0cd43a28842f7582c8a	Bacteria	0.999986641
ac6499f17600b76f1f51b0690c34162c	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces-sp.-DSX3	0.781718517
bd541bf6faeb24cb8231f71bcf3bcab8	Bacteria	0.999977071
8838d344eb5eac07911c4086739bc0a9	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae-RC9-gut-group	0.995121924
24c83c6846b7cd0702825184cd5578a8	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Massiliprevotella-massiliensis	0.999143361
c375e39141c4eb42f25ff9378a2c16b7	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;[Eubacterium]-yurii-group	0.997928182
748d3de53bb56219fefcb642c8391237	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Corynebacterium-kutscheri	0.999420833
138ba4fa532bf0632a1d5bb48c2d779f	Bacteria;Patescibacteria;Gracilibacteria;Absconditabacteriales-(SR1)	0.999778592
f80cec5775b6645af71b138921dffb2d	Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae	0.707306717
7b5607328a0611f84572c4260b20981c	Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Holdemanella;uncultured-Firmicutes-bacterium	0.802914765
5334a304f907c8194bbc947a4a661255	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema	0.998722974
85f80901aebf92c6185682466022076b	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella	0.998721729
815359d72bc1033ef877c214e9c07ccc	Bacteria	0.999960286
9e69980a7a426748453980d381b9e656	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;Butyricimonas	0.982856711
b10a917e1ceee8f3f401cd8d93511ea6	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;Leptotrichia-sp.-oral-taxon-215-str.-W9775	0.985459072
88cf7c5ce131296e5050eab457bf5249	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Selenomonas	0.799839508
735fa5df20eedae577aa9d9738850614	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella	0.999517125
03511b4ab1b59711fd311672333e5ad0	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;Leptotrichia-sp.-oral-taxon-215-str.-W9775	0.986450448
3be1e13f22c0849bbc7b61ec561df5f2	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Burkholderia-ubonensis	0.999657056
06de9f2fca6c19e40c7e89082cc5b97f	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Peptostreptococcus	0.998497527
150c0ba6fe8217e89292a7d8a6334cd7	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga	0.996180658
bfcf66dcd19d4c81875568e5036340f3	Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Coprobacillus;Coprobacillus-cateniformis-JCM-10604	0.937390031
a83ce58cefda61f9c668593eb9008e4e	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus;unidentified	0.975031963
e4eed0af491ad8705f28a5bc2ba60b10	Bacteria;Actinobacteriota;Actinobacteria	0.999752316
a4d0c080f592059d421bef3f14e1279c	Bacteria	0.999251343
c53ee75a944305b3d9f75fe5a5ab76e2	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella-aurantiaca	0.98552221
5f9b3d71d46aad41842c83c981126557	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Subdoligranulum;metagenome	0.946063337
fe8a8f11eecf90ffd86270be602844f7	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium	0.993871953
7ffeb9f4fbaeb5eba0c6747cf097ad2a	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae	0.877154366
ee25159c8c4c46c94898757f001a5c4c	Bacteria	0.999421056
d97ebbfb765fc7c7056b4fca33f92882	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Staphylococcus-lentus	0.999786052
8c931e0bb530873ae8d472b060d8309a	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Lactobacillus-buchneri	0.999746602
ab7909d5c7f4df72b2ed5465c50f8f2e	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Staphylococcus-lentus	0.99969705
be189f0f39e6e748676d39d8831052fb	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Staphylococcus-lentus	0.824723704
cd7981566213ef750e0ee05ba0ffd3d5	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;unidentified-eubacterium-clone-3.42	0.86566076
15f06ece1b0871274e61b4376e2a853e	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;Leptotrichia-sp.-oral-taxon-215-str.-W9775	0.990978054
ea5133679884a6f1445ab5c0c4a88da6	Bacteria	0.994746991
e489e090d960b2dd7f04425849bb16ef	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga	0.972030256
be30111f84ae023ac9524d7f618fa305	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium	0.999956957
